acc_pitch,acc_roll,acc_yaw,gyro_pitch,gyro_roll,gyro_yaw,magno_pitch,magno_roll,magno_yaw,y
51.36,11.75,31.09,-0.1,-0.1,-0.1,16.82,11.99,-43.69,2
51.36,11.75,31.09,-0.1,-0.1,-0.1,16.82,11.99,-43.69,2
51.36,11.75,31.09,-0.1,-0.1,-0.1,16.82,11.98,-43.69,2
51.4,11.61,31.09,-0.1,-0.1,-0.1,16.82,11.98,-43.69,2
51.19,11.61,31.21,-0.1,-0.1,-0.1,16.81,11.98,-43.69,2
51.19,11.61,31.21,-0.1,-0.1,-0.1,16.82,11.97,-43.69,2
51.16,11.76,31.21,-0.1,-0.1,-0.1,16.82,11.97,-43.69,2
51.19,11.61,31.21,-0.1,-0.1,-0.1,16.82,11.97,-43.69,2
51.19,11.61,31.21,-0.1,-0.1,-0.1,16.82,11.96,-43.69,2
51.19,11.61,31.21,-0.1,-0.1,-0.1,16.83,11.97,-43.69,2
51.19,11.61,31.21,-0.1,-0.1,-0.1,16.83,11.97,-43.69,2
51.08,11.59,31.28,-0.1,-0.1,-0.1,16.81,11.97,-43.69,2
1.21,-30.9,-44.99,-3.57,18.12,44.94,12.02,7.53,-44.35,2
-4.4,-3.37,-44.91,45.0,-45.0,-0.0,11.53,5.14,-44.41,2
-3.23,-2.49,-44.95,-0.1,-0.1,-0.1,11.37,5.29,-44.43,2
-3.23,-2.49,-44.95,-0.1,-0.1,-0.1,11.37,5.29,-44.43,2
1.41,-10.57,-44.99,16.7,0.0,-43.77,12.66,7.53,-44.28,2
-3.24,-45.32,-44.91,-0.1,-0.0,-0.0,11.27,6.87,-44.43,2
-1.48,-43.63,-44.98,-41.81,-19.47,35.26,11.43,6.97,-44.42,2
-3.7,-40.92,-44.9,0.0,26.56,-45.0,11.55,7.12,-44.4,2
-1.4,-35.18,-44.99,-52.79,27.07,-24.09,12.33,7.52,-44.32,2
2.34,-0.44,-44.98,-0.0,45.0,45.0,13.99,9.54,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,13.99,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.02,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.02,9.54,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.54,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.56,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.02,9.54,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.54,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.54,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.02,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.02,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.54,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.02,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.01,9.55,-44.11,2
2.34,-0.44,-44.98,-0.1,-0.1,-0.1,14.0,9.07,-44.11,2
-8.48,81.41,8.86,2.99,-81.93,42.88,18.4,9.03,-43.46,2
-17.63,71.82,13.53,-20.18,63.78,-31.99,16.32,8.77,-43.79,2
-18.06,71.48,12.29,20.32,-69.68,0.0,18.54,9.04,-43.43,1
-19.86,69.62,12.41,0.0,-0.1,-0.1,16.7,8.5,-43.74,1
-19.46,69.69,15.67,16.87,-68.19,-31.99,18.31,8.7,-43.48,1
-21.19,68.76,3.67,18.07,-68.54,-27.92,19.17,6.08,-43.35,1
-22.32,67.65,2.72,24.81,-49.05,-37.53,18.57,7.13,-43.44,1
-20.98,67.01,21.77,-0.1,-0.0,-0.0,16.94,14.19,-43.64,1
-20.96,67.67,18.59,-0.0,-0.1,-0.1,19.36,14.19,-43.22,1
-11.81,72.39,-36.37,-43.49,43.49,-17.55,13.92,11.45,-44.11,1
-16.73,68.36,-31.99,-65.42,-15.06,-18.59,14.11,10.04,-44.09,1
-22.98,66.14,14.6,-0.1,-0.1,-0.1,15.17,9.36,-43.96,2
-22.98,66.11,14.91,-0.1,-0.1,-0.1,15.15,9.4,-43.96,2
-22.97,66.07,15.23,-0.1,-0.1,-0.1,15.14,9.42,-43.96,2
-5.15,-38.54,-44.81,-45.0,-45.0,-0.0,13.26,4.76,-44.22,4
-9.74,-35.93,-44.36,-26.56,-63.43,-0.0,12.68,5.0,-44.29,4
-5.6,-39.95,-44.77,-0.0,45.0,-45.0,13.12,4.73,-44.24,4
78.46,10.43,-4.95,-15.08,69.51,33.78,15.0,8.84,-43.98,4
54.41,21.43,25.95,-13.63,70.53,-35.26,12.95,10.53,-44.24,4
62.24,11.96,23.1,0.0,-11.31,45.0,12.19,11.39,-44.32,4
57.15,7.7,27.94,-0.1,-0.1,-0.1,9.83,10.3,-44.56,4
56.31,7.7,28.51,-0.1,-0.1,-0.1,9.65,10.3,-44.58,4
55.9,7.71,28.78,-0.1,-0.1,-0.1,9.57,10.3,-44.59,4
55.38,7.71,29.12,-0.1,-0.1,-0.1,9.46,10.29,-44.59,4
54.86,7.71,29.46,-0.1,-0.1,-0.1,9.33,10.29,-44.61,4
54.22,7.7,29.87,-0.1,-0.1,-0.1,9.2,10.28,-44.62,4
54.01,7.7,30.0,-0.1,-0.1,-0.1,9.13,10.26,-44.62,4
53.81,7.71,30.12,-0.1,-0.1,-0.1,9.1,10.27,-44.62,4
53.81,7.71,30.12,-0.1,-0.1,-0.1,9.08,10.27,-44.63,4
53.7,7.69,30.2,-0.1,-0.1,-0.1,9.07,10.26,-44.63,4
53.49,7.7,30.32,-0.1,-0.1,-0.1,9.03,10.26,-44.63,4
71.76,11.25,14.0,-0.0,-0.1,-0.1,11.66,9.41,-44.39,4
66.4,6.37,21.16,35.26,-35.26,35.26,10.91,12.71,-44.45,4
63.99,6.21,23.14,-0.1,-0.1,-0.1,10.51,12.68,-44.49,4
63.67,6.21,23.4,-0.1,-0.1,-0.1,10.44,12.68,-44.5,4
62.83,6.22,24.05,-0.1,-0.1,-0.1,10.3,12.68,-44.51,4
62.71,6.21,24.14,-0.1,-0.1,-0.1,10.29,12.68,-44.51,4
62.16,6.36,24.54,-0.1,-0.1,-0.1,10.2,12.68,-44.52,4
62.03,6.36,24.64,-0.1,-0.1,-0.1,10.19,12.67,-44.52,4
62.03,6.36,24.64,-0.1,-0.1,-0.1,10.17,12.68,-44.52,4
61.9,6.35,24.73,-0.1,-0.1,-0.1,10.16,12.69,-44.52,2
61.83,6.36,24.78,-0.1,-0.1,-0.1,10.14,12.68,-44.53,2
61.83,6.36,24.78,-0.1,-0.1,-0.1,10.12,12.7,-44.53,2
61.51,6.36,25.02,-0.1,-0.1,-0.1,10.09,12.68,-44.53,2
61.38,6.36,25.12,-0.1,-0.1,-0.1,10.07,12.68,-44.53,2
61.38,6.36,25.12,-0.1,-0.1,-0.1,10.05,12.69,-44.53,2
61.35,6.5,25.12,-0.1,-0.1,-0.1,10.04,12.69,-44.53,2
66.1,2.95,21.92,-0.0,-0.1,-0.1,10.56,12.63,-44.49,2
64.35,2.8,23.3,-0.1,-0.1,-0.1,10.24,12.64,-44.52,2
63.35,2.95,24.05,-0.1,-0.1,-0.1,10.1,12.64,-44.53,2
63.02,2.95,24.29,-0.1,-0.1,-0.1,10.05,12.64,-44.53,2
62.69,2.95,24.54,-0.1,-0.1,-0.1,9.99,12.65,-44.54,2
62.56,2.95,24.63,-0.1,-0.1,-0.1,9.96,12.65,-44.54,2
61.84,2.96,25.16,-0.1,-0.1,-0.1,9.83,12.65,-44.55,2
61.84,2.96,25.16,-0.1,-0.1,-0.1,9.83,12.66,-44.55,2
61.58,2.95,25.35,-0.1,-0.1,-0.1,9.79,12.65,-44.56,2
61.51,2.95,25.4,-0.1,-0.1,-0.1,9.75,12.7,-44.56,2
61.38,2.95,25.49,-0.1,-0.1,-0.1,9.7,12.71,-44.57,2
61.24,3.09,25.59,-0.1,-0.1,-0.1,9.69,12.71,-44.57,2
61.17,3.1,25.64,-0.1,-0.1,-0.1,9.68,12.71,-44.57,2
61.17,3.1,25.64,-0.1,-0.1,-0.1,9.69,12.71,-44.57,2
61.04,3.1,25.73,-0.1,-0.1,-0.1,9.68,12.72,-44.57,2
61.04,3.1,25.73,-0.1,-0.1,-0.1,9.69,12.72,-44.57,2
61.04,3.1,25.73,-0.1,-0.1,-0.1,9.68,12.72,-44.57,2
61.04,3.1,25.73,-0.1,-0.1,-0.1,9.69,12.71,-44.57,2
61.04,3.1,25.73,-0.1,-0.1,-0.1,9.7,12.71,-44.57,2
69.01,2.4,19.6,0.0,-0.1,-0.1,10.93,12.54,-44.45,2
61.99,1.92,25.11,-0.1,-0.1,-0.1,9.7,12.28,-44.57,2
61.53,1.91,25.44,-0.1,-0.1,-0.1,9.63,12.25,-44.57,2
61.46,1.92,25.49,-0.1,-0.1,-0.1,9.64,12.25,-44.57,2
61.46,1.92,25.49,-0.1,-0.1,-0.1,9.61,12.23,-44.58,2
61.33,1.92,25.59,-0.1,-0.1,-0.1,9.6,12.23,-44.58,2
61.13,1.92,25.73,-0.1,-0.1,-0.1,9.59,12.23,-44.58,2
61.13,1.92,25.73,-0.1,-0.1,-0.1,9.58,12.23,-44.58,2
60.8,1.92,25.96,-0.1,-0.1,-0.1,9.51,12.21,-44.59,2
60.35,1.77,26.29,-0.1,-0.1,-0.1,9.43,12.19,-44.59,2
59.29,1.77,27.02,-0.1,-0.1,-0.1,9.22,12.16,-44.61,2
59.29,1.77,27.02,-0.1,-0.1,-0.1,9.22,12.16,-44.61,2
59.29,1.77,27.02,-0.1,-0.1,-0.1,9.22,12.15,-44.61,2
59.29,1.77,27.02,-0.1,-0.1,-0.1,9.22,12.16,-44.61,2
59.29,1.77,27.02,-0.1,-0.1,-0.1,9.21,12.15,-44.61,2
59.29,1.77,27.02,-0.1,-0.1,-0.1,9.22,12.14,-44.61,2
59.17,1.77,27.11,-0.1,-0.1,-0.1,9.23,12.14,-44.61,2
59.17,1.77,27.11,-0.1,-0.1,-0.1,9.23,12.14,-44.61,2
59.17,1.77,27.11,-0.1,-0.1,-0.1,9.23,12.12,-44.61,2
59.17,1.77,27.11,-0.1,-0.1,-0.1,9.25,12.12,-44.61,2
59.17,1.77,27.11,-0.1,-0.1,-0.1,9.22,12.13,-44.61,2
59.17,1.77,27.11,-0.1,-0.1,-0.1,9.23,12.12,-44.61,2
59.17,1.77,27.11,-0.1,-0.1,-0.1,9.23,12.12,-44.61,2
59.17,1.77,27.11,-0.1,-0.1,-0.1,9.24,12.12,-44.61,2
59.09,1.77,27.16,-0.1,-0.1,-0.1,9.25,12.12,-44.61,2
59.09,1.77,27.16,-0.1,-0.1,-0.1,9.25,12.12,-44.61,2
59.09,1.77,27.16,-0.1,-0.1,-0.1,9.26,12.1,-44.61,2
59.09,1.77,27.16,-0.1,-0.1,-0.1,9.26,12.11,-44.61,2
59.09,1.77,27.16,-0.1,-0.1,-0.1,9.25,12.1,-44.61,2
58.44,1.62,27.6,-0.1,-0.1,-0.1,9.15,12.04,-44.62,2
76.79,10.64,-7.8,-69.8,-16.7,11.31,14.15,8.89,-44.09,2
80.37,-8.93,-3.6,-70.64,6.02,17.55,10.72,11.09,-44.48,2
87.8,-1.63,1.48,-84.81,5.19,-0.0,12.1,12.69,-44.32,2
80.7,-8.51,-3.76,-75.55,-14.01,3.57,11.23,11.15,-44.42,2
79.69,9.46,-4.11,-6.38,-26.39,44.78,9.09,9.49,-44.63,2
78.54,11.24,-2.25,80.24,8.72,4.39,10.7,9.34,-44.48,2
78.91,10.47,-3.67,-27.01,-10.91,41.56,10.46,11.57,-44.5,2
42.97,4.19,36.13,-83.71,6.05,-1.73,7.57,9.79,-44.74,2
-8.95,-32.65,-44.5,-60.79,-12.6,24.09,15.15,4.24,-43.98,2
-13.55,-18.14,-44.1,-47.37,-3.52,34.05,14.25,3.03,-44.1,2
-64.65,-12.55,-20.7,59.18,6.16,26.74,11.36,7.73,-44.42,2
-58.92,-26.99,-15.44,-61.99,-27.11,-7.29,11.73,7.44,-44.38,2
-26.31,-10.93,-41.74,0.0,0.0,-45.0,13.03,3.46,-44.25,2
-44.03,-14.41,-34.85,-0.1,-0.1,-0.1,13.85,0.94,-44.15,2
-48.22,-19.77,-31.38,-0.1,-0.1,-0.1,10.93,1.37,-44.47,2
-46.07,-19.31,-32.87,-0.1,-0.1,-0.1,10.97,1.32,-44.47,2
-45.73,-19.18,-33.11,-0.1,-0.1,-0.1,11.0,1.31,-44.47,2
-54.85,-20.56,-25.98,-0.1,-0.1,-0.1,12.03,1.81,-44.36,2
-54.67,-20.58,-26.13,-0.1,-0.1,-0.1,12.03,1.81,-44.36,2
-54.57,-20.55,-26.22,-0.1,-0.1,-0.1,12.03,1.81,-44.36,2
-54.65,-20.41,-26.22,-0.1,-0.1,-0.1,12.03,1.81,-44.36,2
-54.57,-20.55,-26.22,-0.1,-0.1,-0.1,12.03,1.81,-44.36,2
-54.65,-20.41,-26.22,-0.1,-0.1,-0.1,12.02,1.82,-44.36,2
-54.48,-20.53,-26.32,-0.1,-0.1,-0.1,12.02,1.81,-44.36,2
-54.48,-20.53,-26.32,-0.1,-0.1,-0.1,12.03,1.82,-44.36,2
-54.39,-20.57,-26.37,-0.1,-0.1,-0.1,12.03,1.82,-44.36,2
-54.39,-20.57,-26.37,-0.1,-0.1,-0.1,12.04,1.82,-44.36,2
-54.47,-20.43,-26.37,-0.1,-0.1,-0.1,12.03,1.82,-44.36,2
-54.37,-20.41,-26.47,-0.1,-0.1,-0.1,12.01,1.82,-44.37,2
-54.3,-20.55,-26.47,-0.1,-0.1,-0.1,12.01,1.82,-44.37,2
-54.3,-20.55,-26.47,-0.1,-0.1,-0.1,12.02,1.82,-44.36,2
-54.3,-20.55,-26.47,-0.1,-0.1,-0.1,12.02,1.82,-44.36,2
-54.3,-20.55,-26.47,-0.1,-0.1,-0.1,12.02,1.81,-44.36,2
-54.3,-20.55,-26.47,-0.1,-0.1,-0.1,12.02,1.82,-44.36,2
-54.3,-20.55,-26.47,-0.1,-0.1,-0.1,12.03,1.82,-44.36,2
-54.3,-20.55,-26.47,-0.1,-0.1,-0.1,12.02,1.82,-44.36,2
-54.2,-20.52,-26.56,-0.1,-0.1,-0.1,12.03,1.82,-44.36,2
-54.2,-20.52,-26.56,-0.1,-0.1,-0.1,12.03,1.81,-44.36,2
-54.2,-20.52,-26.56,-0.1,-0.1,-0.1,12.02,1.82,-44.36,2
-54.2,-20.52,-26.56,-0.1,-0.1,-0.1,12.03,1.82,-44.36,2
-54.12,-20.56,-26.62,-0.1,-0.1,-0.1,12.02,1.82,-44.36,2
-54.12,-20.56,-26.62,-0.1,-0.1,-0.1,12.03,1.83,-44.36,2
-54.12,-20.56,-26.62,-0.1,-0.1,-0.1,12.03,1.83,-44.36,2
-54.12,-20.56,-26.62,-0.1,-0.1,-0.1,12.03,1.83,-44.36,2
-54.12,-20.56,-26.62,-0.1,-0.1,-0.1,12.03,1.82,-44.36,2
-54.12,-20.56,-26.62,-0.1,-0.1,-0.1,12.03,1.82,-44.36,2
-54.12,-20.56,-26.62,-0.1,-0.1,-0.1,12.03,1.82,-44.36,2
-54.12,-20.56,-26.62,-0.1,-0.1,-0.1,12.03,1.82,-44.36,2
-53.95,-20.68,-26.71,-0.1,-0.1,-0.1,12.04,1.83,-44.36,2
-52.49,-19.74,-28.29,-45.0,45.0,0.0,11.98,3.09,-44.37,2
-52.08,-19.61,-28.66,-0.1,-0.1,-0.1,11.95,3.26,-44.37,2
-52.05,-19.44,-28.74,-0.1,-0.1,-0.1,11.95,3.26,-44.37,2
-52.05,-19.44,-28.74,-0.1,-0.1,-0.1,11.93,3.26,-44.37,2
-51.99,-19.58,-28.74,-0.1,-0.1,-0.1,11.94,3.26,-44.37,2
-48.1,-14.52,-32.59,-0.1,-0.1,-0.1,12.79,1.38,-44.28,2
-47.64,-14.36,-32.89,-0.1,-0.1,-0.1,12.77,1.35,-44.28,2
-47.64,-14.36,-32.89,-0.1,-0.1,-0.1,12.76,1.34,-44.28,2
-47.58,-14.2,-32.95,-0.1,-0.1,-0.1,12.76,1.34,-44.28,2
-47.48,-14.22,-33.0,-0.1,-0.1,-0.1,12.75,1.34,-44.28,2
-47.48,-14.22,-33.0,-0.1,-0.1,-0.1,12.74,1.34,-44.29,2
-47.48,-14.22,-33.0,-0.1,-0.1,-0.1,12.75,1.34,-44.28,2
-47.48,-14.22,-33.0,-0.1,-0.1,-0.1,12.74,1.34,-44.29,2
-47.38,-14.2,-33.06,-0.1,-0.1,-0.1,12.74,1.34,-44.29,2
-47.38,-14.2,-33.06,-0.1,-0.1,-0.1,12.73,1.34,-44.29,2
-47.42,-14.06,-33.06,-0.1,-0.1,-0.1,12.73,1.34,-44.29,2
-47.38,-14.2,-33.06,-0.1,-0.1,-0.1,12.72,1.34,-44.29,2
-47.28,-14.23,-33.12,-0.1,-0.1,-0.1,12.72,1.34,-44.29,2
-47.28,-14.23,-33.12,-0.1,-0.1,-0.1,12.72,1.33,-44.29,2
-47.18,-14.2,-33.18,-0.1,-0.1,-0.1,12.71,1.34,-44.29,2
-47.18,-14.2,-33.18,-0.1,-0.1,-0.1,12.71,1.33,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.71,1.34,-44.29,2
-47.18,-14.2,-33.18,-0.1,-0.1,-0.1,12.71,1.34,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.7,1.34,-44.29,2
-47.18,-14.2,-33.18,-0.1,-0.1,-0.1,12.71,1.34,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.7,1.34,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.7,1.34,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.7,1.34,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.7,1.34,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.7,1.35,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.7,1.35,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.7,1.33,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.22,-14.06,-33.18,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.08,-14.18,-33.24,-0.1,-0.1,-0.1,12.7,1.35,-44.29,2
-47.12,-14.04,-33.24,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-46.98,-14.21,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.33,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.33,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.33,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.33,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.33,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.33,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.33,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.33,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.69,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.35,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.33,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.67,1.33,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.67,1.33,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.33,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.33,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-47.02,-14.06,-33.29,-0.1,-0.1,-0.1,12.68,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.66,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.33,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.66,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.66,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.33,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.66,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.67,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.66,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.66,1.34,-44.29,2
-46.92,-14.04,-33.35,-0.1,-0.1,-0.1,12.66,1.35,-44.29,2
-46.82,-14.07,-33.4,-0.1,-0.1,-0.1,12.66,1.34,-44.29,2
-46.82,-14.07,-33.4,-0.1,-0.1,-0.1,12.66,1.35,-44.29,2
-46.82,-14.07,-33.4,-0.1,-0.1,-0.1,12.65,1.34,-44.3,2
-46.82,-14.07,-33.4,-0.1,-0.1,-0.1,12.66,1.34,-44.29,2
-78.65,-8.07,-7.92,-10.15,-69.98,40.61,10.07,5.4,-44.55,2
33.8,51.58,24.01,-20.96,-63.43,-30.96,9.12,2.36,-44.64,2
32.01,56.1,17.26,21.8,68.2,0.0,5.79,3.37,-44.85,2
